image,id,rect,labels,annotator,annotation_id,created_at,updated_at,lead_time
gs://input-bucket-2e42ed/frame_1452.jpg,91600,"[{""x"": 41.76012567447577, ""y"": 28.96336361143852, ""width"": 24.542950162784916, ""height"": 68.36608614839001, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.82268970698741, ""y"": 69.73376394472315, ""width"": 25.644878537440455, ""height"": 30.26623605527681, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 41.76012567447577, ""y"": 28.96336361143852, ""width"": 24.542950162784916, ""height"": 68.36608614839001, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.82268970698741, ""y"": 69.73376394472315, ""width"": 25.644878537440455, ""height"": 30.26623605527681, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33095,2022-11-18T08:04:49.296504Z,2022-11-18T08:04:49.296534Z,51.867
gs://input-bucket-2e42ed/frame_1451.jpg,91599,"[{""x"": 39.79684447783622, ""y"": 35.01661082249389, ""width"": 24.242424242424168, ""height"": 62.49087562001278, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 39.79684447783622, ""y"": 35.01661082249389, ""width"": 24.242424242424168, ""height"": 62.49087562001278, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33096,2022-11-18T08:10:35.594854Z,2022-11-18T08:10:35.594883Z,344.86
gs://input-bucket-2e42ed/frame_1450.jpg,91598,"[{""x"": 33.01085080709408, ""y"": 42.54270695388624, ""width"": 30.69007126107037, ""height"": 57.45729304611348, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.92286501377405, ""y"": 67.14413946940532, ""width"": 24.952758236003817, ""height"": 32.85586053059459, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 33.01085080709408, ""y"": 42.54270695388624, ""width"": 30.69007126107037, ""height"": 57.45729304611348, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.92286501377405, ""y"": 67.14413946940532, ""width"": 24.952758236003817, ""height"": 32.85586053059459, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33097,2022-11-18T08:11:16.108666Z,2022-11-18T08:11:16.108693Z,38.948
gs://input-bucket-2e42ed/frame_1449.jpg,91596,"[{""x"": 30.38545636682371, ""y"": 55.81453238988997, ""width"": 25.225963618149773, ""height"": 44.18546761010989, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 59.56560344238751, ""y"": 64.23081193467267, ""width"": 25.863442843157284, ""height"": 35.76918806532701, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 30.38545636682371, ""y"": 55.81453238988997, ""width"": 25.225963618149773, ""height"": 44.18546761010989, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 59.56560344238751, ""y"": 64.23081193467267, ""width"": 25.863442843157284, ""height"": 35.76918806532701, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33099,2022-11-18T08:14:06.443543Z,2022-11-18T08:14:06.443572Z,57.066
gs://input-bucket-2e42ed/frame_1448.jpg,91595,"[{""x"": 25.21563645470478, ""y"": 62.774148167306436, ""width"": 23.222457482412235, ""height"": 37.22585183269326, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 57.90921385151268, ""y"": 53.872314033401615, ""width"": 21.947499032397477, ""height"": 46.12768596659833, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 25.21563645470478, ""y"": 62.774148167306436, ""width"": 23.222457482412235, ""height"": 37.22585183269326, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 57.90921385151268, ""y"": 53.872314033401615, ""width"": 21.947499032397477, ""height"": 46.12768596659833, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33100,2022-11-18T08:15:54.079272Z,2022-11-18T08:15:54.079303Z,106.127
gs://input-bucket-2e42ed/frame_1447.jpg,91594,"[{""x"": 54.84403160075552, ""y"": 33.47902129027397, ""width"": 18.031555221638012, ""height"": 66.52097870972553, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 54.84403160075552, ""y"": 33.47902129027397, ""width"": 18.031555221638012, ""height"": 66.52097870972553, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33101,2022-11-18T08:19:52.621095Z,2022-11-18T08:19:52.621124Z,237.023
gs://input-bucket-2e42ed/frame_1446.jpg,91593,"[{""x"": 34.73146187646533, ""y"": 58.080453805792985, ""width"": 23.859936707419596, ""height"": 41.9195461942068, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 50.076497507000866, ""y"": 22.631731769286503, ""width"": 15.867768595041326, ""height"": 73.24429125377002, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 34.73146187646533, ""y"": 58.080453805792985, ""width"": 23.859936707419596, ""height"": 41.9195461942068, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 50.076497507000866, ""y"": 22.631731769286503, ""width"": 15.867768595041326, ""height"": 73.24429125377002, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33102,2022-11-18T08:20:33.896439Z,2022-11-18T08:20:33.896462Z,39.712
gs://input-bucket-2e42ed/frame_1445.jpg,91592,"[{""x"": 38.04529745235953, ""y"": 54.8434232116457, ""width"": 25.1348951574344, ""height"": 45.15657678835421, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 51.978771941806954, ""y"": 14.056837725390425, ""width"": 12.74958450014786, ""height"": 58.10469916494273, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 38.04529745235953, ""y"": 54.8434232116457, ""width"": 25.1348951574344, ""height"": 45.15657678835421, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 51.978771941806954, ""y"": 14.056837725390425, ""width"": 12.74958450014786, ""height"": 58.10469916494273, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33103,2022-11-18T08:22:19.985044Z,2022-11-18T08:22:19.985074Z,104.662
gs://input-bucket-2e42ed/frame_1444.jpg,91591,"[{""x"": 37.23781162488886, ""y"": 53.22490791457218, ""width"": 24.497415932426943, ""height"": 46.77509208542765, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 52.44624456435052, ""y"": 13.733134665975662, ""width"": 12.749584500148192, ""height"": 65.0643149423594, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 37.23781162488886, ""y"": 53.22490791457218, ""width"": 24.497415932426943, ""height"": 46.77509208542765, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 52.44624456435052, ""y"": 13.733134665975662, ""width"": 12.749584500148192, ""height"": 65.0643149423594, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33104,2022-11-18T08:22:57.259639Z,2022-11-18T08:22:57.259670Z,35.885
gs://input-bucket-2e42ed/frame_1443.jpg,91590,"[{""x"": 35.331202331352515, ""y"": 57.10934462754888, ""width"": 24.224210550281057, ""height"": 42.890655372451036, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 50.3574983493839, ""y"": 13.085728547146221, ""width"": 13.842406028732142, ""height"": 59.72321446201647, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 35.331202331352515, ""y"": 57.10934462754888, ""width"": 24.224210550281057, ""height"": 42.890655372451036, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 50.3574983493839, ""y"": 13.085728547146221, ""width"": 13.842406028732142, ""height"": 59.72321446201647, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33105,2022-11-18T08:23:38.375309Z,2022-11-18T08:23:38.375336Z,39.655
gs://input-bucket-2e42ed/frame_1442.jpg,91589,"[{""x"": 36.26666666666672, ""y"": 46.98405859543294, ""width"": 29.684848484848363, ""height"": 53.015941404566924, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 50.79782098010363, ""y"": 12.729684609340895, ""width"": 13.163532048854067, ""height"": 41.63998446107604, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 36.26666666666672, ""y"": 46.98405859543294, ""width"": 29.684848484848363, ""height"": 53.015941404566924, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 50.79782098010363, ""y"": 12.729684609340895, ""width"": 13.163532048854067, ""height"": 41.63998446107604, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33106,2022-11-18T08:50:45.968541Z,2022-11-18T08:50:45.968562Z,1626.03
gs://input-bucket-2e42ed/frame_1441.jpg,91588,"[{""x"": 36.00861507638367, ""y"": 48.191325340673295, ""width"": 29.65189080891563, ""height"": 51.27456461129246, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 52.174922643551824, ""y"": 12.79509911213843, ""width"": 14.074216656007515, ""height"": 52.08676501491491, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 36.00861507638367, ""y"": 48.191325340673295, ""width"": 29.65189080891563, ""height"": 51.27456461129246, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 52.174922643551824, ""y"": 12.79509911213843, ""width"": 14.074216656007515, ""height"": 52.08676501491491, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33107,2022-11-18T08:51:27.124341Z,2022-11-18T08:51:27.124364Z,39.65
gs://input-bucket-2e42ed/frame_1440.jpg,91587,"[{""x"": 36.054868747580606, ""y"": 48.36936202335131, ""width"": 29.779386653916745, ""height"": 50.659528798403834, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 52.81146551920363, ""y"": 12.762025487731437, ""width"": 13.387063725155308, ""height"": 52.27804409547802, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 36.054868747580606, ""y"": 48.36936202335131, ""width"": 29.779386653916745, ""height"": 50.659528798403834, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 52.81146551920363, ""y"": 12.762025487731437, ""width"": 13.387063725155308, ""height"": 52.27804409547802, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33108,2022-11-18T08:52:21.988007Z,2022-11-18T08:52:21.988028Z,53.358
gs://input-bucket-2e42ed/frame_1439.jpg,91585,"[{""x"": 19.602085467750246, ""y"": 62.12674204847713, ""width"": 23.404594403842914, ""height"": 37.87325795152229, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 56.05309291259708, ""y"": 7.477540672480161, ""width"": 10.618582519408958, ""height"": 61.87763815745565, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 19.602085467750246, ""y"": 62.12674204847713, ""width"": 23.404594403842914, ""height"": 37.87325795152229, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 56.05309291259708, ""y"": 7.477540672480161, ""width"": 10.618582519408958, ""height"": 61.87763815745565, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33110,2022-11-18T08:53:24.784578Z,2022-11-18T08:53:24.784599Z,55.982
gs://input-bucket-2e42ed/frame_1438.jpg,91584,"[{""x"": 19.75508228806854, ""y"": 59.737759965358144, ""width"": 23.406852299562953, ""height"": 40.262240034641124, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.84609655928672, ""y"": 7.842274031006906, ""width"": 10.563941442979711, ""height"": 61.341729759090036, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 19.75508228806854, ""y"": 59.737759965358144, ""width"": 23.406852299562953, ""height"": 40.262240034641124, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.84609655928672, ""y"": 7.842274031006906, ""width"": 10.563941442979711, ""height"": 61.341729759090036, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33111,2022-11-18T08:54:34.722558Z,2022-11-18T08:54:34.722583Z,68.373
gs://input-bucket-2e42ed/frame_1437.jpg,91583,"[{""x"": 19.799487946882234, ""y"": 59.389979818879944, ""width"": 23.42943125676545, ""height"": 40.610020181120056, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 53.96903258388151, ""y"": 68.95393384704234, ""width"": 30.549329094510355, ""height"": 31.04606615295765, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.868223937344794, ""y"": 7.687947661099665, ""width"": 10.381804521548949, ""height"": 61.827284348212004, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 19.799487946882234, ""y"": 59.389979818879944, ""width"": 23.42943125676545, ""height"": 40.610020181120056, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 53.96903258388151, ""y"": 68.95393384704234, ""width"": 30.549329094510355, ""height"": 31.04606615295765, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.868223937344794, ""y"": 7.687947661099665, ""width"": 10.381804521548949, ""height"": 61.827284348212004, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33112,2022-11-18T08:55:41.814698Z,2022-11-18T08:55:41.814721Z,65.564
gs://input-bucket-2e42ed/frame_757.jpg,90826,"[{""x"": 38.99193588780364, ""y"": 31.4558771689319, ""width"": 16.929626846982227, ""height"": 65.87357259089669, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 38.99193588780364, ""y"": 31.4558771689319, ""width"": 16.929626846982227, ""height"": 65.87357259089669, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33324,2022-11-18T10:31:56.415483Z,2022-11-18T10:31:56.415508Z,52.451
gs://input-bucket-2e42ed/frame_756.jpg,90825,"[{""x"": 41.52137149101816, ""y"": 31.860505993199983, ""width"": 15.57270678232351, ""height"": 65.38801800177384, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 41.52137149101816, ""y"": 31.860505993199983, ""width"": 15.57270678232351, ""height"": 65.38801800177384, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33323,2022-11-18T10:31:02.544097Z,2022-11-18T10:31:02.544119Z,42.528
gs://input-bucket-2e42ed/frame_755.jpg,90824,"[{""x"": 38.50367233567833, ""y"": 39.37924523687884, ""width"": 16.97184949695018, ""height"": 57.82513743181228, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 38.50367233567833, ""y"": 39.37924523687884, ""width"": 16.97184949695018, ""height"": 57.82513743181228, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33322,2022-11-18T10:30:18.530212Z,2022-11-18T10:30:18.530235Z,35.954
gs://input-bucket-2e42ed/frame_754.jpg,90823,"[{""x"": 32.92141247182541, ""y"": 38.01086412208005, ""width"": 24.49741593242697, ""height"": 58.91395681347984, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 32.92141247182541, ""y"": 38.01086412208005, ""width"": 24.49741593242697, ""height"": 58.91395681347984, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33321,2022-11-18T10:29:41.129547Z,2022-11-18T10:29:41.129568Z,41.974
gs://input-bucket-2e42ed/frame_753.jpg,90822,"[{""x"": 36.59123466065612, ""y"": 34.660537457137686, ""width"": 18.933132982719783, ""height"": 58.75210528377251, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 36.59123466065612, ""y"": 34.660537457137686, ""width"": 18.933132982719783, ""height"": 58.75210528377251, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33320,2022-11-18T10:28:57.726330Z,2022-11-18T10:28:57.726352Z,31.909
gs://input-bucket-2e42ed/frame_752.jpg,90821,"[{""x"": 32.712395452372256, ""y"": 50.41457680783528, ""width"": 22.18758861064719, ""height"": 48.11404564937055, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 32.712395452372256, ""y"": 50.41457680783528, ""width"": 22.18758861064719, ""height"": 48.11404564937055, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33319,2022-11-18T10:28:24.384729Z,2022-11-18T10:28:24.384757Z,32.113
gs://input-bucket-2e42ed/frame_751.jpg,90820,"[{""x"": 36.84641759442635, ""y"": 41.89530083505677, ""width"": 20.854677503813384, ""height"": 58.10469916494314, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 36.84641759442635, ""y"": 41.89530083505677, ""width"": 20.854677503813384, ""height"": 58.10469916494314, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33318,2022-11-18T10:27:50.813630Z,2022-11-18T10:27:50.813650Z,23.546
gs://input-bucket-2e42ed/frame_750.jpg,90819,"[{""x"": 38.395546752270526, ""y"": 39.62937941915371, ""width"": 20.035061357375408, ""height"": 60.37062058084598, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 38.395546752270526, ""y"": 39.62937941915371, ""width"": 20.035061357375408, ""height"": 60.37062058084598, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33317,2022-11-18T10:27:25.787117Z,2022-11-18T10:27:25.787138Z,40.775
gs://input-bucket-2e42ed/frame_749.jpg,90817,"[{""x"": 39.95119641190226, ""y"": 34.77383352793282, ""width"": 18.21369214306847, ""height"": 65.22616647206686, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 39.95119641190226, ""y"": 34.77383352793282, ""width"": 18.21369214306847, ""height"": 65.22616647206686, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33315,2022-11-18T10:26:36.802702Z,2022-11-18T10:26:36.802720Z,31.58
gs://input-bucket-2e42ed/frame_748.jpg,90816,"[{""x"": 39.33193087903835, ""y"": 34.660537457137686, ""width"": 16.528925619834663, ""height"": 65.33946254286225, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 39.33193087903835, ""y"": 34.660537457137686, ""width"": 16.528925619834663, ""height"": 65.33946254286225, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33314,2022-11-18T10:26:03.620602Z,2022-11-18T10:26:03.620625Z,65.174
gs://input-bucket-2e42ed/frame_747.jpg,90815,"[{""x"": 39.528775356874526, ""y"": 32.88017063035672, ""width"": 15.32682193839219, ""height"": 67.1198293696432, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 39.528775356874526, ""y"": 32.88017063035672, ""width"": 15.32682193839219, ""height"": 67.1198293696432, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33313,2022-11-18T10:24:56.950646Z,2022-11-18T10:24:56.950667Z,43.552
gs://input-bucket-2e42ed/frame_746.jpg,90814,"[{""x"": 39.972451790633606, ""y"": 30.921767120897602, ""width"": 17.23015276734283, ""height"": 69.07823287910236, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 39.972451790633606, ""y"": 30.921767120897602, ""width"": 17.23015276734283, ""height"": 69.07823287910236, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33312,2022-11-18T10:24:11.741984Z,2022-11-18T10:24:11.742009Z,38.6
gs://input-bucket-2e42ed/frame_745.jpg,90813,"[{""x"": 39.82322701090533, ""y"": 31.63391385161, ""width"": 17.029802153769168, ""height"": 68.3660861483899, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 39.82322701090533, ""y"": 31.63391385161, ""width"": 17.029802153769168, ""height"": 68.3660861483899, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33311,2022-11-18T10:23:31.396795Z,2022-11-18T10:23:31.396818Z,50.148
gs://input-bucket-2e42ed/frame_744.jpg,90812,"[{""x"": 38.763171914486406, ""y"": 34.93568505764019, ""width"": 23.586731325273384, ""height"": 65.06431494235923, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 38.763171914486406, ""y"": 34.93568505764019, ""width"": 23.586731325273384, ""height"": 65.06431494235923, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33310,2022-11-18T10:22:39.569324Z,2022-11-18T10:22:39.569350Z,29.017
gs://input-bucket-2e42ed/frame_743.jpg,90811,"[{""x"": 30.754702547639827, ""y"": 39.6293794191537, ""width"": 19.033308289506635, ""height"": 60.3706205808457, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 30.754702547639827, ""y"": 39.6293794191537, ""width"": 19.033308289506635, ""height"": 60.3706205808457, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33309,2022-11-18T10:22:08.889111Z,2022-11-18T10:22:08.889133Z,36.864
gs://input-bucket-2e42ed/frame_742.jpg,90810,"[{""x"": 25.020499096559377, ""y"": 39.869144803884524, ""width"": 17.667281378776476, ""height"": 35.60733653561978, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 25.020499096559377, ""y"": 39.869144803884524, ""width"": 17.667281378776476, ""height"": 35.60733653561978, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33308,2022-11-18T10:21:30.633098Z,2022-11-18T10:21:30.633119Z,30.929
gs://input-bucket-2e42ed/frame_74.jpg,90807,"[{""x"": 68.70556531781882, ""y"": 59.97853083599767, ""width"": 27.48611723408538, ""height"": 40.02146916400227, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 57.03224444430667, ""y"": 63.80411244726261, ""width"": 12.749584500147833, ""height"": 36.19588755273738, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 68.70556531781882, ""y"": 59.97853083599767, ""width"": 27.48611723408538, ""height"": 40.02146916400227, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 57.03224444430667, ""y"": 63.80411244726261, ""width"": 12.749584500147833, ""height"": 36.19588755273738, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33305,2022-11-18T10:20:42.124074Z,2022-11-18T10:20:42.124099Z,51.859
gs://input-bucket-2e42ed/frame_73.jpg,90796,"[{""x"": 58.14367747889081, ""y"": 64.2491737535951, ""width"": 32.50001415461128, ""height"": 35.750826246404394, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 57.452624546340104, ""y"": 33.84217849281574, ""width"": 9.205745636138882, ""height"": 39.796838122157055, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 58.14367747889081, ""y"": 64.2491737535951, ""width"": 32.50001415461128, ""height"": 35.750826246404394, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 57.452624546340104, ""y"": 33.84217849281574, ""width"": 9.205745636138882, ""height"": 39.796838122157055, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33294,2022-11-18T10:18:27.637693Z,2022-11-18T10:18:27.637725Z,52.423
gs://input-bucket-2e42ed/frame_722.jpg,90788,"[{""x"": 24.20487385607014, ""y"": 42.32200032246715, ""width"": 18.627639691774664, ""height"": 45.90697933517924, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 24.20487385607014, ""y"": 42.32200032246715, ""width"": 18.627639691774664, ""height"": 45.90697933517924, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33286,2022-11-18T10:16:38.392265Z,2022-11-18T10:16:38.392287Z,38.619
gs://input-bucket-2e42ed/frame_72.jpg,90785,"[{""x"": 37.9359879789632, ""y"": 48.36936202335131, ""width"": 44.878537440520866, ""height"": 51.63063797664866, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.2543804347824, ""y"": 17.729497099164398, ""width"": 8.944604314764995, ""height"": 32.88994886128705, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 37.9359879789632, ""y"": 48.36936202335131, ""width"": 44.878537440520866, ""height"": 51.63063797664866, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 55.2543804347824, ""y"": 17.729497099164398, ""width"": 8.944604314764995, ""height"": 32.88994886128705, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",mounica@moiiai.com,33283,2022-11-18T10:15:40.926123Z,2022-11-18T10:15:40.926147Z,49.832
gs://input-bucket-2e42ed/frame_71.jpg,90774,"[{""x"": 52.88879418494059, ""y"": 9.242846388537023, ""width"": 5.692870609758266, ""height"": 25.21864765764431, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 39.59999999999999, ""y"": 45.26066350710896, ""width"": 39.0666666666667, ""height"": 54.73933649289098, ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]","[{""x"": 52.88879418494059, ""y"": 9.242846388537023, ""width"": 5.692870609758266, ""height"": 25.21864765764431, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}, {""x"": 39.59999999999999, ""y"": 45.26066350710896, ""width"": 39.0666666666667, ""height"": 54.73933649289098, ""labels"": [""Person""], ""rotation"": 0, ""original_width"": 2304, ""original_height"": 1296}]",srinivasan@moiiai.com,32822,2022-11-17T14:25:11.020084Z,2022-11-17T14:25:11.020113Z,41.39
